,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
17796,37.0,4,125167.0,15,10.0,2,4,0,4,1,0.0,0.0,60.0,39,0
17797,51.0,4,249339.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
17798,26.0,4,94652.0,15,10.0,4,3,3,0,1,0.0,0.0,40.0,39,1
17799,40.0,4,195394.0,7,12.0,2,10,0,4,1,7688.0,0.0,40.0,39,0
17800,25.0,4,130302.0,11,9.0,4,6,4,4,1,0.0,0.0,40.0,39,1
17801,38.0,4,66686.0,8,11.0,2,7,0,4,1,0.0,0.0,40.0,39,0
17802,43.0,4,336042.0,11,9.0,5,14,1,4,1,0.0,0.0,40.0,39,1
17803,23.0,4,193586.0,15,10.0,5,5,2,4,0,0.0,0.0,40.0,39,1
17804,44.0,4,325461.0,9,13.0,2,4,0,4,1,0.0,1902.0,50.0,39,0
17805,60.0,2,313852.0,12,14.0,0,10,1,4,0,0.0,0.0,25.0,39,1
17806,38.0,2,30509.0,12,14.0,4,10,1,4,0,0.0,1669.0,55.0,39,1
17807,21.0,2,32639.0,15,10.0,4,10,1,4,1,0.0,0.0,20.0,39,1
17808,18.0,4,234953.0,15,10.0,4,1,3,4,0,0.0,0.0,25.0,39,1
17809,49.0,4,120629.0,9,13.0,0,4,1,2,0,27828.0,0.0,60.0,39,0
17810,43.0,4,350379.0,4,3.0,0,9,4,4,0,0.0,0.0,40.0,26,1
17811,26.0,0,176967.0,1,7.0,4,0,1,4,0,0.0,0.0,65.0,39,1
17812,36.0,4,36423.0,11,9.0,2,14,0,4,1,0.0,0.0,25.0,39,0
17813,31.0,4,123397.0,11,9.0,2,14,5,4,0,5178.0,0.0,35.0,39,0
17814,38.0,4,130813.0,11,9.0,0,7,2,4,0,0.0,0.0,40.0,39,1
17815,43.0,6,35236.0,15,10.0,2,5,0,4,1,0.0,0.0,84.0,39,1
17816,58.0,4,33350.0,11,9.0,0,8,4,4,0,0.0,0.0,35.0,39,1
17817,55.0,4,177380.0,11,9.0,0,1,1,4,0,0.0,0.0,29.0,39,1
17818,39.0,4,216129.0,7,12.0,0,4,4,2,0,0.0,0.0,35.0,23,1
17819,38.0,4,335104.0,9,13.0,0,10,1,4,0,0.0,0.0,35.0,39,1
17820,54.0,6,199741.0,11,9.0,6,3,1,4,1,0.0,2001.0,35.0,39,1
17821,57.0,5,165881.0,14,15.0,2,10,0,4,1,0.0,0.0,40.0,39,1
17822,35.0,2,387777.0,7,12.0,2,11,0,4,1,0.0,0.0,52.0,39,1
17823,44.0,6,149943.0,14,15.0,2,10,0,1,1,0.0,0.0,60.0,36,0
17824,36.0,4,188834.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
17825,58.0,4,290661.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
17826,39.0,4,155603.0,15,10.0,4,8,3,2,0,0.0,2205.0,40.0,39,1
17827,25.0,4,114838.0,14,15.0,4,10,1,4,0,0.0,0.0,8.0,22,1
17828,54.0,2,168553.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
17829,23.0,4,103064.0,9,13.0,4,13,1,4,0,0.0,0.0,40.0,39,1
17830,37.0,4,123833.0,15,10.0,4,12,1,4,1,0.0,0.0,60.0,39,1
17831,60.0,1,55621.0,7,12.0,2,8,0,2,1,0.0,0.0,40.0,39,1
17832,66.0,2,189834.0,5,4.0,6,8,1,4,0,0.0,0.0,20.0,39,1
17833,36.0,4,217926.0,7,12.0,2,7,0,2,1,0.0,0.0,50.0,39,1
17834,29.0,6,341672.0,11,9.0,3,14,2,1,1,0.0,1564.0,50.0,19,0
17835,29.0,4,163003.0,9,13.0,4,1,3,1,0,2202.0,0.0,40.0,36,1
17836,25.0,4,194352.0,9,13.0,0,10,1,4,0,0.0,0.0,44.0,39,1
17837,62.0,0,54878.0,11,9.0,6,0,1,4,0,0.0,0.0,25.0,39,1
17838,23.0,4,393248.0,15,10.0,4,1,3,4,1,0.0,0.0,40.0,39,1
17839,38.0,4,279315.0,11,9.0,4,8,3,2,1,0.0,0.0,40.0,39,1
17840,33.0,4,392812.0,15,10.0,2,6,0,4,1,0.0,0.0,50.0,39,0
17841,49.0,5,34998.0,15,10.0,2,5,0,4,1,0.0,0.0,60.0,39,1
17842,57.0,5,51016.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,39,0
17843,57.0,2,132717.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,39,1
17844,46.0,4,186078.0,15,10.0,4,7,1,4,0,0.0,0.0,45.0,39,1
17845,37.0,5,196123.0,12,14.0,2,4,0,4,1,0.0,0.0,70.0,39,0
17846,43.0,5,304906.0,9,13.0,2,12,0,4,1,0.0,0.0,45.0,39,0
17847,26.0,4,41521.0,11,9.0,4,8,1,4,0,0.0,0.0,35.0,39,1
17848,40.0,4,346847.0,8,11.0,5,10,2,4,0,0.0,0.0,40.0,39,1
17849,39.0,6,107233.0,11,9.0,4,3,2,0,1,0.0,0.0,40.0,39,1
17850,39.0,4,150125.0,7,12.0,0,8,4,2,0,0.0,0.0,40.0,39,1
17851,31.0,4,400535.0,15,10.0,2,1,0,4,1,0.0,0.0,40.0,39,1
17852,31.0,4,409622.0,9,13.0,2,7,0,3,1,0.0,0.0,36.0,26,1
17853,27.0,4,136448.0,9,13.0,4,1,1,2,0,0.0,0.0,40.0,39,1
17854,36.0,6,202950.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,20,1
17855,40.0,2,197012.0,9,13.0,0,13,1,4,0,8614.0,0.0,40.0,9,0
17856,57.0,4,237691.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,26,1
17857,24.0,4,170277.0,11,9.0,4,8,1,4,0,0.0,0.0,35.0,39,1
17858,30.0,4,160784.0,15,10.0,4,12,1,4,1,0.0,0.0,45.0,39,1
17859,28.0,4,33798.0,2,8.0,4,14,1,4,1,0.0,0.0,50.0,39,1
17860,22.0,4,197838.0,9,13.0,4,4,1,4,1,0.0,0.0,40.0,39,1
17861,31.0,4,223212.0,5,4.0,4,6,3,4,1,0.0,0.0,50.0,39,1
17862,33.0,4,125762.0,11,9.0,2,12,0,4,1,0.0,0.0,44.0,39,0
17863,20.0,4,283969.0,15,10.0,4,6,2,4,1,0.0,0.0,15.0,39,1
17864,25.0,4,374163.0,2,8.0,2,5,0,3,1,0.0,0.0,60.0,26,1
17865,49.0,7,118567.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,39,1
17866,21.0,4,147655.0,11,9.0,4,8,3,4,0,0.0,0.0,35.0,39,1
17867,45.0,4,82797.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,39,0
17868,36.0,2,142573.0,11,9.0,2,4,0,4,1,0.0,0.0,45.0,39,0
17869,41.0,4,235167.0,4,3.0,3,9,1,4,0,0.0,0.0,32.0,26,1
17870,23.0,4,53245.0,9,13.0,4,12,1,4,1,0.0,1602.0,12.0,39,1
17871,47.0,4,28035.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
17872,41.0,4,247082.0,11,9.0,0,4,1,4,1,0.0,0.0,50.0,39,1
17873,30.0,4,123397.0,11,9.0,4,6,4,4,0,0.0,0.0,40.0,39,1
17874,29.0,2,133327.0,15,10.0,4,5,1,4,1,0.0,0.0,40.0,39,1
17875,31.0,4,102270.0,5,4.0,0,7,4,4,0,0.0,0.0,40.0,39,1
17876,64.0,0,45817.0,6,5.0,2,0,0,4,1,0.0,0.0,50.0,39,1
17877,55.0,4,240988.0,6,5.0,2,7,2,1,1,0.0,0.0,40.0,30,1
17878,19.0,4,386378.0,11,9.0,4,8,1,4,1,0.0,0.0,35.0,39,1
17879,31.0,7,350651.0,2,8.0,2,13,5,4,0,0.0,0.0,40.0,39,0
17880,18.0,7,76142.0,1,7.0,4,8,3,4,1,0.0,0.0,8.0,39,1
17881,68.0,4,73773.0,11,9.0,6,12,1,4,0,0.0,0.0,24.0,39,1
17882,50.0,0,281504.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,39,1
17883,36.0,2,293358.0,15,10.0,4,4,4,2,0,0.0,0.0,48.0,39,1
17884,44.0,4,146906.0,14,15.0,2,10,0,4,1,0.0,0.0,50.0,39,0
17885,58.0,6,331474.0,11,9.0,2,1,5,4,0,0.0,0.0,20.0,39,0
17886,20.0,4,213719.0,11,9.0,4,12,3,2,0,0.0,0.0,20.0,39,1
17887,18.0,4,101795.0,0,6.0,4,6,3,4,1,0.0,0.0,40.0,39,1
17888,32.0,4,228265.0,11,9.0,4,6,3,4,0,0.0,0.0,30.0,39,1
17889,49.0,6,130206.0,11,9.0,0,8,1,4,0,0.0,0.0,40.0,39,1
17890,34.0,4,324254.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
17891,22.0,4,223019.0,11,9.0,4,1,1,4,0,0.0,0.0,40.0,39,1
17892,40.0,4,189666.0,11,9.0,2,8,0,4,1,0.0,0.0,45.0,39,1
17893,35.0,4,139086.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
17894,26.0,4,359327.0,15,10.0,2,12,0,4,1,0.0,0.0,50.0,0,1
17895,44.0,6,75065.0,2,8.0,2,4,0,1,1,0.0,0.0,60.0,40,1
17896,55.0,4,139843.0,11,9.0,0,4,1,4,0,0.0,0.0,60.0,39,1
17897,21.0,4,34310.0,8,11.0,2,3,0,4,1,0.0,2603.0,40.0,39,1
17898,54.0,4,346014.0,15,10.0,2,3,5,4,0,0.0,0.0,40.0,39,1
17899,39.0,2,163278.0,15,10.0,4,1,1,4,0,2202.0,0.0,44.0,39,1
17900,52.0,4,31460.0,11,9.0,0,8,1,4,1,0.0,0.0,38.0,39,1
17901,57.0,5,33725.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,39,0
17902,67.0,0,63552.0,5,4.0,6,0,1,4,0,0.0,0.0,35.0,39,1
17903,58.0,7,300623.0,11,9.0,0,1,4,4,0,0.0,0.0,40.0,39,1
17904,27.0,2,177072.0,15,10.0,4,10,2,4,1,0.0,0.0,16.0,39,1
17905,66.0,0,37331.0,11,9.0,2,0,0,4,1,0.0,0.0,15.0,39,1
17906,41.0,4,167725.0,15,10.0,0,7,1,4,1,0.0,0.0,40.0,39,1
17907,18.0,4,131180.0,1,7.0,4,10,3,4,0,0.0,0.0,16.0,39,1
17908,58.0,4,275859.0,11,9.0,6,3,4,4,1,8614.0,0.0,52.0,26,0
17909,50.0,4,275181.0,4,3.0,0,8,1,4,1,0.0,0.0,37.0,5,1
17910,31.0,4,398988.0,15,10.0,4,4,1,4,1,0.0,0.0,40.0,39,1
17911,32.0,4,222654.0,0,6.0,0,7,1,4,1,0.0,0.0,40.0,39,1
17912,37.0,6,111129.0,15,10.0,2,3,0,4,1,0.0,0.0,45.0,39,1
17913,26.0,6,137795.0,9,13.0,2,4,0,4,1,0.0,0.0,20.0,39,1
17914,33.0,2,242150.0,8,11.0,2,13,0,4,1,0.0,0.0,50.0,39,1
17915,35.0,7,237873.0,11,9.0,4,8,4,2,0,0.0,0.0,40.0,39,1
17916,44.0,4,367749.0,9,13.0,4,10,1,4,0,0.0,0.0,45.0,26,1
17917,26.0,4,206600.0,9,13.0,4,3,3,4,1,0.0,0.0,40.0,26,1
17918,48.0,1,247043.0,11,9.0,0,1,1,4,1,0.0,0.0,40.0,39,1
17919,40.0,4,187702.0,9,13.0,4,13,1,4,1,0.0,0.0,40.0,39,1
17920,62.0,4,41718.0,0,6.0,2,12,0,4,1,0.0,0.0,35.0,39,1
17921,37.0,4,151835.0,14,15.0,2,12,0,4,1,0.0,0.0,45.0,39,0
17922,18.0,4,118938.0,1,7.0,4,12,3,4,1,0.0,0.0,18.0,39,1
17923,48.0,4,224870.0,11,9.0,0,7,2,3,0,0.0,0.0,38.0,7,1
17924,45.0,4,178341.0,12,14.0,2,10,0,4,1,0.0,0.0,50.0,39,1
17925,35.0,4,61343.0,15,10.0,2,12,0,4,1,0.0,0.0,45.0,39,1
17926,35.0,4,36989.0,11,9.0,0,3,4,4,1,0.0,0.0,40.0,39,1
17927,34.0,6,226296.0,11,9.0,2,10,0,4,1,0.0,0.0,51.0,39,1
17928,29.0,4,186624.0,11,9.0,2,8,5,4,0,0.0,0.0,40.0,5,1
17929,19.0,4,172582.0,15,10.0,4,12,3,4,1,0.0,0.0,30.0,39,1
17930,53.0,7,227392.0,15,10.0,2,11,0,4,1,0.0,0.0,60.0,39,1
17931,49.0,4,187563.0,15,10.0,0,8,1,4,1,0.0,0.0,40.0,39,1
17932,71.0,4,137499.0,11,9.0,6,12,2,4,0,0.0,0.0,16.0,39,1
17933,38.0,4,239397.0,5,4.0,2,3,0,4,1,0.0,0.0,36.0,26,1
17934,39.0,2,327164.0,12,14.0,2,4,0,4,1,0.0,0.0,45.0,39,1
17935,23.0,4,140798.0,9,13.0,4,1,1,4,0,0.0,0.0,40.0,39,1
17936,29.0,5,187450.0,9,13.0,2,12,0,4,1,0.0,0.0,50.0,39,0
17937,52.0,4,194580.0,4,3.0,0,5,4,4,1,0.0,0.0,40.0,39,1
17938,41.0,4,372682.0,15,10.0,2,1,5,4,0,0.0,0.0,40.0,39,0
17939,20.0,4,235442.0,15,10.0,4,8,1,4,1,0.0,0.0,35.0,39,1
17940,30.0,4,128065.0,15,10.0,2,13,0,4,1,0.0,0.0,45.0,39,1
17941,56.0,4,91545.0,0,6.0,0,1,4,2,0,0.0,0.0,36.0,39,1
17942,26.0,4,154604.0,11,9.0,0,12,4,4,0,0.0,0.0,40.0,39,1
17943,36.0,1,192150.0,11,9.0,0,1,4,4,0,0.0,0.0,40.0,39,1
17944,26.0,2,216522.0,9,13.0,4,10,3,2,0,0.0,0.0,42.0,39,1
17945,58.0,4,156040.0,7,12.0,2,7,0,2,1,0.0,1848.0,40.0,39,0
17946,24.0,4,206861.0,9,13.0,4,1,3,4,1,0.0,0.0,40.0,39,1
17947,41.0,4,97632.0,15,10.0,0,12,1,1,0,0.0,0.0,32.0,39,1
17948,27.0,4,189530.0,15,10.0,4,12,3,4,1,0.0,0.0,35.0,39,1
17949,28.0,7,381789.0,15,10.0,5,4,3,4,1,0.0,2339.0,40.0,39,1
17950,57.0,5,368797.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,1
17951,21.0,7,41183.0,15,10.0,4,10,3,4,0,0.0,0.0,20.0,39,1
17952,50.0,4,191062.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
17953,27.0,4,132963.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,39,1
17954,58.0,4,153551.0,9,13.0,4,10,1,4,0,0.0,0.0,60.0,39,1
17955,27.0,6,66473.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,1
17956,36.0,4,240323.0,11,9.0,5,12,4,2,0,0.0,0.0,17.0,39,1
17957,68.0,2,242095.0,9,13.0,2,4,0,4,1,20051.0,0.0,40.0,39,0
17958,33.0,5,128016.0,11,9.0,6,12,4,4,0,0.0,0.0,40.0,39,1
17959,19.0,4,29526.0,15,10.0,4,8,3,4,0,0.0,0.0,18.0,39,1
17960,26.0,4,342953.0,11,9.0,5,1,4,2,0,0.0,0.0,40.0,39,1
17961,37.0,4,215476.0,11,9.0,4,6,4,2,0,0.0,0.0,30.0,39,1
17962,53.0,4,231919.0,11,9.0,2,7,0,4,1,0.0,0.0,45.0,39,1
17963,32.0,4,52537.0,15,10.0,4,13,1,2,1,0.0,0.0,38.0,39,1
17964,18.0,4,27920.0,1,7.0,4,4,3,4,0,0.0,0.0,25.0,39,1
17965,53.0,4,153052.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
17966,40.0,6,199303.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
17967,50.0,4,233369.0,15,10.0,0,10,4,4,0,0.0,0.0,40.0,39,1
17968,43.0,4,345789.0,9,13.0,2,10,5,4,0,15024.0,0.0,50.0,39,0
17969,60.0,4,238913.0,9,13.0,2,12,0,4,1,0.0,0.0,46.0,39,0
17970,28.0,6,195607.0,11,9.0,2,12,5,4,0,0.0,0.0,40.0,39,1
17971,34.0,4,245173.0,11,9.0,0,12,1,4,1,0.0,1669.0,45.0,39,1
17972,37.0,4,138441.0,11,9.0,0,14,1,4,1,0.0,0.0,40.0,39,1
17973,25.0,4,67467.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,39,1
17974,46.0,4,102569.0,12,14.0,2,4,0,4,1,15024.0,0.0,65.0,39,0
17975,21.0,4,213341.0,1,7.0,3,6,3,4,1,0.0,1762.0,40.0,6,1
17976,26.0,4,37202.0,9,13.0,4,10,1,4,0,0.0,0.0,45.0,39,1
17977,47.0,4,140219.0,11,9.0,4,1,2,4,0,0.0,0.0,40.0,39,1
17978,18.0,4,298860.0,2,8.0,4,6,3,4,1,0.0,0.0,20.0,39,1
17979,22.0,4,51362.0,9,13.0,4,12,1,4,0,0.0,0.0,16.0,39,1
17980,36.0,4,199947.0,15,10.0,0,7,3,4,0,0.0,0.0,30.0,39,1
17981,59.0,6,32552.0,11,9.0,2,14,0,4,1,0.0,0.0,48.0,39,1
17982,33.0,4,183845.0,11,9.0,2,8,5,4,0,0.0,0.0,38.0,8,1
17983,33.0,4,181091.0,0,6.0,0,3,1,4,1,0.0,0.0,35.0,9,1
17984,53.0,5,135643.0,9,13.0,2,1,5,1,0,0.0,0.0,50.0,35,1
17985,44.0,7,96249.0,15,10.0,2,4,0,4,1,3411.0,0.0,40.0,39,1
17986,55.0,4,181220.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,1
17987,56.0,4,133025.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
17988,54.0,6,124865.0,15,10.0,0,12,1,4,0,0.0,0.0,35.0,39,1
17989,51.0,4,45599.0,11,9.0,0,10,1,4,1,0.0,0.0,40.0,39,1
17990,31.0,4,194293.0,15,10.0,4,1,1,4,0,2463.0,0.0,38.0,39,1
17991,43.0,4,102180.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
17992,44.0,4,121130.0,11,9.0,0,8,4,4,0,0.0,0.0,40.0,39,1
17993,22.0,4,138768.0,15,10.0,4,4,3,4,1,0.0,0.0,50.0,39,1
17994,43.0,7,98989.0,11,9.0,2,8,0,0,1,0.0,0.0,40.0,39,1
17995,26.0,7,126327.0,7,12.0,4,1,4,2,0,0.0,0.0,40.0,39,1
17996,30.0,4,113364.0,9,13.0,4,12,3,4,1,0.0,0.0,18.0,39,1
17997,30.0,4,326199.0,6,5.0,2,3,0,4,1,2580.0,0.0,40.0,39,1
17998,46.0,4,376789.0,11,9.0,4,8,1,4,1,0.0,0.0,15.0,39,1
17999,27.0,4,137063.0,9,13.0,2,12,0,4,1,0.0,0.0,50.0,39,1
18000,26.0,4,279145.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,1
18001,36.0,4,178815.0,9,13.0,4,4,1,4,1,8614.0,0.0,40.0,39,0
18002,25.0,6,245369.0,11,9.0,5,3,3,4,1,0.0,0.0,35.0,39,1
18003,30.0,1,49593.0,14,15.0,4,10,1,2,0,0.0,0.0,40.0,39,1
18004,46.0,7,238648.0,11,9.0,2,8,0,2,1,7298.0,0.0,40.0,39,0
18005,47.0,4,166181.0,15,10.0,2,1,5,2,0,0.0,0.0,48.0,39,0
18006,66.0,5,249043.0,9,13.0,2,12,0,4,1,5556.0,0.0,26.0,39,0
18007,43.0,4,156403.0,0,6.0,2,6,0,4,1,0.0,0.0,40.0,39,1
18008,71.0,0,128529.0,11,9.0,6,0,1,4,0,0.0,0.0,20.0,39,1
18009,36.0,1,186934.0,9,13.0,2,1,0,4,1,0.0,1848.0,55.0,39,0
18010,46.0,0,148489.0,11,9.0,3,0,1,1,1,0.0,0.0,40.0,30,1
18011,44.0,2,387770.0,15,10.0,6,1,4,4,0,0.0,0.0,15.0,39,1
18012,42.0,4,115511.0,10,16.0,2,10,0,4,1,0.0,0.0,50.0,39,1
18013,39.0,4,201410.0,9,13.0,2,14,0,4,1,0.0,1977.0,45.0,30,0
18014,36.0,4,220585.0,7,12.0,2,4,0,4,1,0.0,0.0,50.0,39,0
18015,60.0,6,282066.0,9,13.0,2,4,0,4,1,0.0,1977.0,45.0,39,0
18016,37.0,4,280966.0,15,10.0,2,7,0,4,1,0.0,0.0,50.0,39,0
18017,26.0,4,291586.0,9,13.0,4,14,3,4,1,0.0,0.0,20.0,39,1
18018,24.0,4,142227.0,9,13.0,4,1,1,4,0,0.0,0.0,30.0,39,1
18019,17.0,0,104025.0,1,7.0,4,0,3,4,1,0.0,0.0,18.0,39,1
18020,45.0,2,148254.0,12,14.0,0,10,1,4,0,0.0,0.0,35.0,39,1
18021,54.0,4,170562.0,15,10.0,2,4,0,4,1,0.0,0.0,48.0,39,0
18022,22.0,4,222490.0,15,10.0,4,12,3,4,0,0.0,0.0,30.0,39,1
18023,63.0,2,57674.0,12,14.0,2,10,0,4,1,0.0,0.0,48.0,39,1
18024,22.0,4,233624.0,11,9.0,2,3,0,4,1,0.0,0.0,43.0,39,1
18025,27.0,4,42734.0,15,10.0,4,8,1,4,1,0.0,0.0,25.0,39,1
18026,33.0,4,233107.0,6,5.0,2,3,0,4,1,0.0,0.0,33.0,26,1
18027,64.0,4,143110.0,9,13.0,6,10,1,4,0,0.0,0.0,30.0,39,1
18028,50.0,4,195844.0,7,12.0,2,4,0,4,1,0.0,0.0,50.0,39,0
18029,44.0,6,115896.0,8,11.0,6,10,4,4,0,0.0,0.0,40.0,39,1
18030,31.0,4,303851.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
18031,44.0,4,172475.0,11,9.0,0,1,1,1,0,0.0,0.0,40.0,40,1
18032,53.0,6,30008.0,0,6.0,2,5,0,4,1,0.0,0.0,35.0,39,1
18033,33.0,2,147921.0,11,9.0,6,8,4,4,0,0.0,0.0,40.0,39,1
18034,34.0,1,172716.0,2,8.0,2,2,0,4,1,0.0,0.0,40.0,39,1
18035,27.0,4,155057.0,11,9.0,4,14,1,4,1,0.0,0.0,70.0,39,1
18036,43.0,0,152569.0,8,11.0,6,0,1,4,0,0.0,2339.0,36.0,39,1
18037,80.0,6,132728.0,11,9.0,4,4,1,4,1,0.0,0.0,20.0,39,1
18038,31.0,4,195136.0,7,12.0,0,8,1,4,0,0.0,0.0,32.0,39,1
18039,40.0,4,377322.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,39,0
18040,53.0,2,293941.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
18041,58.0,4,182123.0,11,9.0,2,7,0,4,1,0.0,0.0,44.0,39,1
18042,38.0,4,32528.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,39,0
18043,33.0,4,140206.0,14,15.0,2,10,0,4,1,0.0,0.0,40.0,39,0
18044,48.0,2,378221.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,26,0
18045,23.0,4,211601.0,15,10.0,2,4,5,2,0,0.0,0.0,40.0,39,1
18046,31.0,6,119411.0,11,9.0,4,3,3,4,1,0.0,0.0,50.0,39,1
18047,52.0,6,240013.0,12,14.0,2,12,0,4,1,0.0,0.0,70.0,39,1
18048,24.0,4,95552.0,11,9.0,4,13,3,4,1,0.0,0.0,40.0,39,1
18049,45.0,6,183710.0,6,5.0,2,5,0,4,1,0.0,0.0,40.0,39,1
18050,36.0,4,189382.0,11,9.0,2,1,5,4,0,0.0,0.0,40.0,39,0
18051,52.0,4,380633.0,4,3.0,6,8,4,4,0,0.0,0.0,40.0,26,1
18052,54.0,4,53407.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
18053,39.0,4,150480.0,14,15.0,2,10,0,4,1,0.0,0.0,55.0,39,0
18054,40.0,4,175674.0,9,13.0,2,12,0,4,1,0.0,0.0,50.0,39,0
18055,28.0,4,375313.0,11,9.0,4,13,1,1,1,0.0,0.0,50.0,39,1
18056,21.0,0,278391.0,15,10.0,4,0,3,4,1,0.0,0.0,16.0,39,1
18057,23.0,4,212888.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,39,1
18058,36.0,5,487085.0,5,4.0,4,3,4,2,1,0.0,0.0,40.0,39,1
18059,22.0,4,174461.0,15,10.0,4,1,3,4,0,0.0,0.0,15.0,39,1
18060,55.0,2,133201.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,1
18061,71.0,4,77253.0,11,9.0,4,6,1,4,1,0.0,0.0,17.0,39,1
18062,47.0,4,141511.0,10,16.0,2,10,0,4,1,0.0,0.0,60.0,39,0
18063,17.0,5,181608.0,0,6.0,4,12,3,4,1,0.0,0.0,12.0,39,1
18064,31.0,4,127610.0,9,13.0,2,4,5,4,0,0.0,0.0,50.0,39,0
18065,32.0,4,154571.0,15,10.0,4,8,2,1,1,0.0,0.0,40.0,0,1
18066,46.0,4,33842.0,15,10.0,2,14,0,4,1,3103.0,0.0,40.0,39,0
18067,27.0,4,150080.0,9,13.0,4,4,3,4,0,0.0,0.0,40.0,39,1
18068,39.0,1,30916.0,15,10.0,2,4,0,4,1,0.0,1902.0,50.0,39,0
18069,40.0,4,151294.0,11,9.0,0,6,1,4,0,0.0,0.0,48.0,39,1
18070,30.0,4,48829.0,11,9.0,4,12,1,4,0,0.0,1602.0,30.0,39,1
18071,17.0,4,193769.0,6,5.0,4,8,4,4,1,0.0,0.0,20.0,39,1
18072,33.0,4,277455.0,12,14.0,4,10,1,4,1,0.0,0.0,40.0,39,1
18073,72.0,4,225780.0,10,16.0,4,10,1,4,1,0.0,0.0,30.0,39,1
18074,34.0,1,436341.0,15,10.0,1,1,5,4,0,0.0,0.0,40.0,39,0
18075,65.0,4,255386.0,11,9.0,4,3,2,1,1,0.0,0.0,40.0,1,1
18076,36.0,4,174938.0,9,13.0,2,10,0,4,1,0.0,1887.0,50.0,39,0
18077,32.0,4,174789.0,11,9.0,4,7,4,4,1,0.0,0.0,40.0,39,1
18078,26.0,4,245628.0,15,10.0,4,1,2,4,1,0.0,0.0,40.0,26,1
18079,22.0,4,228752.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,39,1
18080,47.0,4,354148.0,14,15.0,2,10,0,4,1,99999.0,0.0,48.0,39,0
18081,31.0,4,192900.0,15,10.0,4,8,1,4,1,0.0,0.0,40.0,39,1
18082,28.0,6,190391.0,9,13.0,4,12,1,4,1,0.0,0.0,50.0,39,1
18083,38.0,4,353263.0,12,14.0,4,1,1,4,0,0.0,0.0,50.0,22,0
18084,34.0,4,113198.0,7,12.0,2,1,0,4,1,0.0,0.0,28.0,39,1
18085,44.0,4,207578.0,9,13.0,2,10,0,4,1,0.0,0.0,35.0,39,0
18086,27.0,4,93206.0,15,10.0,4,6,3,1,1,0.0,0.0,40.0,39,1
18087,50.0,2,163998.0,9,13.0,2,11,0,4,1,0.0,0.0,44.0,39,0
18088,47.0,4,111961.0,11,9.0,2,8,5,2,0,0.0,0.0,30.0,39,1
18089,20.0,4,219122.0,15,10.0,4,8,1,4,1,0.0,0.0,40.0,39,1
18090,24.0,4,111445.0,11,9.0,4,12,1,4,1,0.0,0.0,38.0,39,1
18091,29.0,1,309778.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,0
18092,37.0,2,223020.0,8,11.0,4,8,4,2,0,0.0,0.0,32.0,39,1
18093,42.0,4,303155.0,7,12.0,0,1,1,4,1,0.0,0.0,40.0,39,1
18094,20.0,0,41035.0,15,10.0,4,0,3,4,1,0.0,0.0,20.0,39,1
18095,68.0,4,159191.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,39,1
18096,22.0,2,244408.0,15,10.0,4,1,1,1,0,0.0,0.0,40.0,40,1
18097,72.0,6,473748.0,11,9.0,2,12,0,4,1,0.0,0.0,30.0,39,1
